Date	Time	Open	High	Low	Close	Volume	Taker by base	Taker buy quote
22/07/2023	00:00:00	6.87e-05	6.87e-05	6.86e-05	6.87e-05	1067703		
22/07/2023	00:05:00	6.87e-05	6.87e-05	6.86e-05	6.86e-05	2280544		
22/07/2023	00:10:00	6.86e-05	6.87e-05	6.86e-05	6.87e-05	1562371		
22/07/2023	00:15:00	6.87e-05	6.87e-05	6.86e-05	6.86e-05	13687313		
22/07/2023	00:20:00	6.86e-05	6.87e-05	6.86e-05	6.87e-05	384666		
22/07/2023	00:25:00	6.87e-05	6.87e-05	6.87e-05	6.87e-05	0		
22/07/2023	00:30:00	6.87e-05	6.87e-05	6.86e-05	6.86e-05	2352564		
22/07/2023	00:35:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	863126		
22/07/2023	00:40:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	0		
22/07/2023	00:45:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	150000		
22/07/2023	00:50:00	6.87e-05	6.87e-05	6.87e-05	6.87e-05	2936817		
22/07/2023	00:55:00	6.88e-05	6.88e-05	6.87e-05	6.88e-05	1097234		
22/07/2023	01:00:00	6.88e-05	6.88e-05	6.87e-05	6.87e-05	5514945		
22/07/2023	01:05:00	6.87e-05	6.88e-05	6.87e-05	6.88e-05	6642945		
22/07/2023	01:10:00	6.88e-05	6.88e-05	6.88e-05	6.88e-05	3536859		
22/07/2023	01:15:00	6.87e-05	6.87e-05	6.87e-05	6.87e-05	286532		
22/07/2023	01:20:00	6.88e-05	6.88e-05	6.87e-05	6.87e-05	5485143		
22/07/2023	01:25:00	6.88e-05	6.88e-05	6.88e-05	6.88e-05	658055		
22/07/2023	01:30:00	6.87e-05	6.87e-05	6.86e-05	6.86e-05	5763599		
22/07/2023	01:35:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	0		
22/07/2023	01:40:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	0		
22/07/2023	01:45:00	6.86e-05	6.86e-05	6.85e-05	6.86e-05	6232566		
22/07/2023	01:50:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	0		
22/07/2023	01:55:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	521563		
22/07/2023	02:00:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	3062227		
22/07/2023	02:05:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	438783		
22/07/2023	02:10:00	6.85e-05	6.85e-05	6.85e-05	6.85e-05	1842495		
22/07/2023	02:15:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	542305		
22/07/2023	02:20:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	551500		
22/07/2023	02:25:00	6.86e-05	6.86e-05	6.86e-05	6.86e-05	762524		
22/07/2023	02:30:00	6.86e-05	6.86e-05	6.85e-05	6.85e-05	716627		
22/07/2023	02:35:00	6.86e-05	6.89e-05	6.86e-05	6.89e-05	176815936		
22/07/2023	02:40:00	6.89e-05	7.1e-05	6.85e-05	6.95e-05	1674240461		
22/07/2023	02:45:00	6.94e-05	7.32e-05	6.85e-05	6.96e-05	4584648720		
22/07/2023	02:50:00	6.96e-05	7.47e-05	6.93e-05	7.13e-05	5720337034		
22/07/2023	02:55:00	7.11e-05	7.18e-05	6.95e-05	6.97e-05	2241058195		
22/07/2023	03:00:00	6.97e-05	7e-05	6.85e-05	6.92e-05	1056181903		
22/07/2023	03:05:00	6.91e-05	6.93e-05	6.71e-05	6.92e-05	1831055084		
22/07/2023	03:10:00	6.93e-05	7.11e-05	6.93e-05	7.07e-05	671400340		
22/07/2023	03:15:00	7.08e-05	7.17e-05	7.06e-05	7.16e-05	435243360		
22/07/2023	03:20:00	7.17e-05	7.38e-05	7.17e-05	7.32e-05	1350466116		
22/07/2023	03:25:00	7.32e-05	7.32e-05	7.17e-05	7.22e-05	481020499		
22/07/2023	03:30:00	7.22e-05	7.25e-05	7.15e-05	7.16e-05	375239659		
22/07/2023	03:35:00	7.16e-05	7.23e-05	7.15e-05	7.23e-05	438661841		
22/07/2023	03:40:00	7.23e-05	7.23e-05	7.14e-05	7.14e-05	117180339		
22/07/2023	03:45:00	7.16e-05	7.2e-05	7.14e-05	7.14e-05	201082469		
22/07/2023	03:50:00	7.14e-05	7.16e-05	7.13e-05	7.15e-05	110329294		
22/07/2023	03:55:00	7.16e-05	7.18e-05	7.14e-05	7.14e-05	177325565		
22/07/2023	04:00:00	7.14e-05	7.16e-05	7.1e-05	7.14e-05	339455262		
22/07/2023	04:05:00	7.14e-05	7.17e-05	7.13e-05	7.14e-05	284109781		
22/07/2023	04:10:00	7.15e-05	7.15e-05	7.13e-05	7.13e-05	95677929		
22/07/2023	04:15:00	7.14e-05	7.16e-05	7.14e-05	7.16e-05	56474605		
